vendor_id,order_id,customer_id,commission_pct,commission_inr,brand_code
V-NIKE-01,ORD-00000980,980,9,903,NIKE
V-PUMA-01,ORD-00000981,981,10,910,PUMA
V-NIKE-01,ORD-00000982,982,11,917,NIKE
V-PUMA-01,ORD-00000983,983,12,924,PUMA
V-NIKE-01,ORD-00000984,984,13,931,NIKE
V-PUMA-01,ORD-00000985,985,14,938,PUMA
V-NIKE-01,ORD-00000986,986,15,945,NIKE
V-PUMA-01,ORD-00000987,987,16,952,PUMA
V-NIKE-01,ORD-00000988,988,17,959,NIKE
V-PUMA-01,ORD-00000989,989,18,966,PUMA
V-NIKE-01,ORD-00000990,990,19,973,NIKE
V-PUMA-01,ORD-00000991,991,5,980,PUMA
V-NIKE-01,ORD-00000992,992,6,987,NIKE
V-PUMA-01,ORD-00000993,993,7,994,PUMA
V-NIKE-01,ORD-00000994,994,8,1001,NIKE
V-PUMA-01,ORD-00000995,995,9,1008,PUMA
V-NIKE-01,ORD-00000996,996,10,1015,NIKE
V-PUMA-01,ORD-00000997,997,11,1022,PUMA
V-NIKE-01,ORD-00000998,998,12,1029,NIKE
V-PUMA-01,ORD-00000999,999,13,1036,PUMA
V-NIKE-01,ORD-00001000,1000,14,1043,NIKE
V-PUMA-01,ORD-00001001,1001,15,1050,PUMA
V-NIKE-01,ORD-00001002,1002,16,1057,NIKE
V-PUMA-01,ORD-00001003,1003,17,1064,PUMA
V-NIKE-01,ORD-00001004,1004,18,1071,NIKE
V-PUMA-01,ORD-00001005,1005,19,1078,PUMA
V-NIKE-01,ORD-00001006,1006,5,1085,NIKE
V-PUMA-01,ORD-00001007,1007,6,1092,PUMA
V-NIKE-01,ORD-00001008,1008,7,1099,NIKE
V-PUMA-01,ORD-00001009,1009,8,1106,PUMA
V-NIKE-01,ORD-00001010,1010,9,1113,NIKE
V-PUMA-01,ORD-00001011,1011,10,1120,PUMA
V-NIKE-01,ORD-00001012,1012,11,1127,NIKE
V-PUMA-01,ORD-00001013,1013,12,1134,PUMA
V-NIKE-01,ORD-00001014,1014,13,1141,NIKE
V-PUMA-01,ORD-00001015,1015,14,1148,PUMA
V-NIKE-01,ORD-00001016,1016,15,1155,NIKE
V-PUMA-01,ORD-00001017,1017,16,1162,PUMA
V-NIKE-01,ORD-00001018,1018,17,1169,NIKE
V-PUMA-01,ORD-00001019,1019,18,1176,PUMA
V-NIKE-01,ORD-00001020,1020,19,1183,NIKE
V-PUMA-01,ORD-00001021,1021,5,1190,PUMA
V-NIKE-01,ORD-00001022,1022,6,1197,NIKE
V-PUMA-01,ORD-00001023,1023,7,1204,PUMA
V-NIKE-01,ORD-00001024,1024,8,1211,NIKE
V-PUMA-01,ORD-00001025,1025,9,1218,PUMA
V-NIKE-01,ORD-00001026,1026,10,1225,NIKE
V-PUMA-01,ORD-00001027,1027,11,1232,PUMA
V-NIKE-01,ORD-00001028,1028,12,1239,NIKE
V-PUMA-01,ORD-00001029,1029,13,1246,PUMA
V-NIKE-01,ORD-00001030,1030,14,1253,NIKE
V-PUMA-01,ORD-00001031,1031,15,1260,PUMA
V-NIKE-01,ORD-00001032,1032,16,1267,NIKE
V-PUMA-01,ORD-00001033,1033,17,1274,PUMA
V-NIKE-01,ORD-00001034,1034,18,1281,NIKE
V-PUMA-01,ORD-00001035,1035,19,1288,PUMA
V-NIKE-01,ORD-00001036,1036,5,1295,NIKE
V-PUMA-01,ORD-00001037,1037,6,1302,PUMA
V-NIKE-01,ORD-00001038,1038,7,1309,NIKE
V-PUMA-01,ORD-00001039,1039,8,1316,PUMA
V-NIKE-01,ORD-00001040,1040,9,1323,NIKE
V-PUMA-01,ORD-00001041,1041,10,1330,PUMA
V-NIKE-01,ORD-00001042,1042,11,1337,NIKE
V-PUMA-01,ORD-00001043,1043,12,1344,PUMA
V-NIKE-01,ORD-00001044,1044,13,1351,NIKE
V-PUMA-01,ORD-00001045,1045,14,1358,PUMA
V-NIKE-01,ORD-00001046,1046,15,1365,NIKE
V-PUMA-01,ORD-00001047,1047,16,1372,PUMA
V-NIKE-01,ORD-00001048,1048,17,1379,NIKE
V-PUMA-01,ORD-00001049,1049,18,1386,PUMA
V-NIKE-01,ORD-00001050,1050,19,1393,NIKE
V-PUMA-01,ORD-00001051,1051,5,1400,PUMA
V-NIKE-01,ORD-00001052,1052,6,1407,NIKE
V-PUMA-01,ORD-00001053,1053,7,1414,PUMA
V-NIKE-01,ORD-00001054,1054,8,1421,NIKE
V-PUMA-01,ORD-00001055,1055,9,1428,PUMA
V-NIKE-01,ORD-00001056,1056,10,1435,NIKE
V-PUMA-01,ORD-00001057,1057,11,1442,PUMA
V-NIKE-01,ORD-00001058,1058,12,1449,NIKE
V-PUMA-01,ORD-00001059,1059,13,1456,PUMA
V-NIKE-01,ORD-00001060,1060,14,1463,NIKE
V-PUMA-01,ORD-00001061,1061,15,1470,PUMA
V-NIKE-01,ORD-00001062,1062,16,1477,NIKE
V-PUMA-01,ORD-00001063,1063,17,1484,PUMA
V-NIKE-01,ORD-00001064,1064,18,1491,NIKE
V-PUMA-01,ORD-00001065,1065,19,1498,PUMA
V-NIKE-01,ORD-00001066,1066,5,1505,NIKE
V-PUMA-01,ORD-00001067,1067,6,1512,PUMA
V-NIKE-01,ORD-00001068,1068,7,1519,NIKE
V-PUMA-01,ORD-00001069,1069,8,1526,PUMA
V-NIKE-01,ORD-00001070,1070,9,1533,NIKE
V-PUMA-01,ORD-00001071,1071,10,1540,PUMA
V-NIKE-01,ORD-00001072,1072,11,1547,NIKE
V-PUMA-01,ORD-00001073,1073,12,1554,PUMA
V-NIKE-01,ORD-00001074,1074,13,1561,NIKE
V-PUMA-01,ORD-00001075,1075,14,1568,PUMA
V-NIKE-01,ORD-00001076,1076,15,1575,NIKE
V-PUMA-01,ORD-00001077,1077,16,1582,PUMA
V-NIKE-01,ORD-00001078,1078,17,1589,NIKE
V-PUMA-01,ORD-00001079,1079,18,1596,PUMA
V-NIKE-01,ORD-00001080,1080,19,1603,NIKE
V-PUMA-01,ORD-00001081,1081,5,1610,PUMA
V-NIKE-01,ORD-00001082,1082,6,1617,NIKE
V-PUMA-01,ORD-00001083,1083,7,1624,PUMA
V-NIKE-01,ORD-00001084,1084,8,1631,NIKE
V-PUMA-01,ORD-00001085,1085,9,1638,PUMA
V-NIKE-01,ORD-00001086,1086,10,1645,NIKE
V-PUMA-01,ORD-00001087,1087,11,1652,PUMA
V-NIKE-01,ORD-00001088,1088,12,1659,NIKE
V-PUMA-01,ORD-00001089,1089,13,1666,PUMA
V-NIKE-01,ORD-00001090,1090,14,1673,NIKE
V-PUMA-01,ORD-00001091,1091,15,1680,PUMA
V-NIKE-01,ORD-00001092,1092,16,1687,NIKE
V-PUMA-01,ORD-00001093,1093,17,1694,PUMA
V-NIKE-01,ORD-00001094,1094,18,1701,NIKE
V-PUMA-01,ORD-00001095,1095,19,1708,PUMA
V-NIKE-01,ORD-00001096,1096,5,1715,NIKE
V-PUMA-01,ORD-00001097,1097,6,1722,PUMA
V-NIKE-01,ORD-00001098,1098,7,1729,NIKE
V-PUMA-01,ORD-00001099,1099,8,1736,PUMA
V-NIKE-01,ORD-00001100,1100,9,1743,NIKE
V-PUMA-01,ORD-00001101,1101,10,1750,PUMA
V-NIKE-01,ORD-00001102,1102,11,1757,NIKE
V-PUMA-01,ORD-00001103,1103,12,1764,PUMA
V-NIKE-01,ORD-00001104,1104,13,1771,NIKE
V-PUMA-01,ORD-00001105,1105,14,1778,PUMA
V-NIKE-01,ORD-00001106,1106,15,1785,NIKE
V-PUMA-01,ORD-00001107,1107,16,1792,PUMA
V-NIKE-01,ORD-00001108,1108,17,1799,NIKE
V-PUMA-01,ORD-00001109,1109,18,1806,PUMA
V-NIKE-01,ORD-00001110,1110,19,1813,NIKE
V-PUMA-01,ORD-00001111,1111,5,1820,PUMA
V-NIKE-01,ORD-00001112,1112,6,1827,NIKE
V-PUMA-01,ORD-00001113,1113,7,1834,PUMA
V-NIKE-01,ORD-00001114,1114,8,1841,NIKE
V-PUMA-01,ORD-00001115,1115,9,1848,PUMA
V-NIKE-01,ORD-00001116,1116,10,1855,NIKE
V-PUMA-01,ORD-00001117,1117,11,1862,PUMA
V-NIKE-01,ORD-00001118,1118,12,1869,NIKE
V-PUMA-01,ORD-00001119,1119,13,1876,PUMA
V-NIKE-01,ORD-00001120,1120,14,1883,NIKE
V-PUMA-01,ORD-00001121,1121,15,1890,PUMA
V-NIKE-01,ORD-00001122,1122,16,1897,NIKE
V-PUMA-01,ORD-00001123,1123,17,1904,PUMA
V-NIKE-01,ORD-00001124,1124,18,1911,NIKE
V-PUMA-01,ORD-00001125,1125,19,1918,PUMA
V-NIKE-01,ORD-00001126,1126,5,1925,NIKE
V-PUMA-01,ORD-00001127,1127,6,1932,PUMA
V-NIKE-01,ORD-00001128,1128,7,1939,NIKE
V-PUMA-01,ORD-00001129,1129,8,1946,PUMA
V-NIKE-01,ORD-00001130,1130,9,1953,NIKE
V-PUMA-01,ORD-00001131,1131,10,1960,PUMA
V-NIKE-01,ORD-00001132,1132,11,1967,NIKE
V-PUMA-01,ORD-00001133,1133,12,1974,PUMA
V-NIKE-01,ORD-00001134,1134,13,1981,NIKE
V-PUMA-01,ORD-00001135,1135,14,1988,PUMA
V-NIKE-01,ORD-00001136,1136,15,1995,NIKE
V-PUMA-01,ORD-00001137,1137,16,2002,PUMA
V-NIKE-01,ORD-00001138,1138,17,2009,NIKE
V-PUMA-01,ORD-00001139,1139,18,2016,PUMA
V-NIKE-01,ORD-00001140,1140,19,2023,NIKE
V-PUMA-01,ORD-00001141,1141,5,2030,PUMA
V-NIKE-01,ORD-00001142,1142,6,2037,NIKE
V-PUMA-01,ORD-00001143,1143,7,2044,PUMA
V-NIKE-01,ORD-00001144,1144,8,51,NIKE
V-PUMA-01,ORD-00001145,1145,9,58,PUMA
V-NIKE-01,ORD-00001146,1146,10,65,NIKE
V-PUMA-01,ORD-00001147,1147,11,72,PUMA
V-NIKE-01,ORD-00001148,1148,12,79,NIKE
V-PUMA-01,ORD-00001149,1149,13,86,PUMA
V-NIKE-01,ORD-00001150,1150,14,93,NIKE
V-PUMA-01,ORD-00001151,1151,15,100,PUMA
V-NIKE-01,ORD-00001152,1152,16,107,NIKE
V-PUMA-01,ORD-00001153,1153,17,114,PUMA
V-NIKE-01,ORD-00001154,1154,18,121,NIKE
V-PUMA-01,ORD-00001155,1155,19,128,PUMA
V-NIKE-01,ORD-00001156,1156,5,135,NIKE
V-PUMA-01,ORD-00001157,1157,6,142,PUMA
V-NIKE-01,ORD-00001158,1158,7,149,NIKE
V-PUMA-01,ORD-00001159,1159,8,156,PUMA
V-NIKE-01,ORD-00001160,1160,9,163,NIKE
V-PUMA-01,ORD-00001161,1161,10,170,PUMA
V-NIKE-01,ORD-00001162,1162,11,177,NIKE
V-PUMA-01,ORD-00001163,1163,12,184,PUMA
V-NIKE-01,ORD-00001164,1164,13,191,NIKE
V-PUMA-01,ORD-00001165,1165,14,198,PUMA
V-NIKE-01,ORD-00001166,1166,15,205,NIKE
V-PUMA-01,ORD-00001167,1167,16,212,PUMA
V-NIKE-01,ORD-00001168,1168,17,219,NIKE
V-PUMA-01,ORD-00001169,1169,18,226,PUMA
V-NIKE-01,ORD-00001170,1170,19,233,NIKE
V-PUMA-01,ORD-00001171,1171,5,240,PUMA
V-NIKE-01,ORD-00001172,1172,6,247,NIKE
V-PUMA-01,ORD-00001173,1173,7,254,PUMA
V-NIKE-01,ORD-00001174,1174,8,261,NIKE
V-PUMA-01,ORD-00001175,1175,9,268,PUMA
V-NIKE-01,ORD-00001176,1176,10,275,NIKE
V-PUMA-01,ORD-00001177,1177,11,282,PUMA
V-NIKE-01,ORD-00001178,1178,12,289,NIKE
V-PUMA-01,ORD-00001179,1179,13,296,PUMA
V-NIKE-01,ORD-00001180,1180,14,303,NIKE
V-PUMA-01,ORD-00001181,1181,15,310,PUMA
V-NIKE-01,ORD-00001182,1182,16,317,NIKE
V-PUMA-01,ORD-00001183,1183,17,324,PUMA
V-NIKE-01,ORD-00001184,1184,18,331,NIKE
V-PUMA-01,ORD-00001185,1185,19,338,PUMA
V-NIKE-01,ORD-00001186,1186,5,345,NIKE
V-PUMA-01,ORD-00001187,1187,6,352,PUMA
V-NIKE-01,ORD-00001188,1188,7,359,NIKE
V-PUMA-01,ORD-00001189,1189,8,366,PUMA
V-NIKE-01,ORD-00001190,1190,9,373,NIKE
V-PUMA-01,ORD-00001191,1191,10,380,PUMA
V-NIKE-01,ORD-00001192,1192,11,387,NIKE
V-PUMA-01,ORD-00001193,1193,12,394,PUMA
V-NIKE-01,ORD-00001194,1194,13,401,NIKE
V-PUMA-01,ORD-00001195,1195,14,408,PUMA
V-NIKE-01,ORD-00001196,1196,15,415,NIKE
V-PUMA-01,ORD-00001197,1197,16,422,PUMA
V-NIKE-01,ORD-00001198,1198,17,429,NIKE
V-PUMA-01,ORD-00001199,1199,18,436,PUMA
V-NIKE-01,ORD-00001200,1200,19,443,NIKE
V-PUMA-01,ORD-00001201,1201,5,450,PUMA
V-NIKE-01,ORD-00001202,1202,6,457,NIKE
V-PUMA-01,ORD-00001203,1203,7,464,PUMA
V-NIKE-01,ORD-00001204,1204,8,471,NIKE
V-PUMA-01,ORD-00001205,1205,9,478,PUMA
V-NIKE-01,ORD-00001206,1206,10,485,NIKE
V-PUMA-01,ORD-00001207,1207,11,492,PUMA
V-NIKE-01,ORD-00001208,1208,12,499,NIKE
V-PUMA-01,ORD-00001209,1209,13,506,PUMA
V-NIKE-01,ORD-00001210,1210,14,513,NIKE
V-PUMA-01,ORD-00001211,1211,15,520,PUMA
V-NIKE-01,ORD-00001212,1212,16,527,NIKE
V-PUMA-01,ORD-00001213,1213,17,534,PUMA
V-NIKE-01,ORD-00001214,1214,18,541,NIKE
V-PUMA-01,ORD-00001215,1215,19,548,PUMA
V-NIKE-01,ORD-00001216,1216,5,555,NIKE
V-PUMA-01,ORD-00001217,1217,6,562,PUMA
V-NIKE-01,ORD-00001218,1218,7,569,NIKE
V-PUMA-01,ORD-00001219,1219,8,576,PUMA
V-NIKE-01,ORD-00001220,1220,9,583,NIKE
V-PUMA-01,ORD-00001221,1221,10,590,PUMA
V-NIKE-01,ORD-00001222,1222,11,597,NIKE
V-PUMA-01,ORD-00001223,1223,12,604,PUMA
V-NIKE-01,ORD-00001224,1224,13,611,NIKE
V-PUMA-01,ORD-00001225,1225,14,618,PUMA
V-NIKE-01,ORD-00001226,1226,15,625,NIKE
V-PUMA-01,ORD-00001227,1227,16,632,PUMA
V-NIKE-01,ORD-00001228,1228,17,639,NIKE
V-PUMA-01,ORD-00001229,1229,18,646,PUMA
V-NIKE-01,ORD-00001230,1230,19,653,NIKE
V-PUMA-01,ORD-00001231,1231,5,660,PUMA
V-NIKE-01,ORD-00001232,1232,6,667,NIKE
V-PUMA-01,ORD-00001233,1233,7,674,PUMA
V-NIKE-01,ORD-00001234,1234,8,681,NIKE
V-PUMA-01,ORD-00001235,1235,9,688,PUMA
V-NIKE-01,ORD-00001236,1236,10,695,NIKE
V-PUMA-01,ORD-00001237,1237,11,702,PUMA
V-NIKE-01,ORD-00001238,1238,12,709,NIKE
V-PUMA-01,ORD-00001239,1239,13,716,PUMA
V-NIKE-01,ORD-00001240,1240,14,723,NIKE
V-PUMA-01,ORD-00001241,1241,15,730,PUMA
V-NIKE-01,ORD-00001242,1242,16,737,NIKE
V-PUMA-01,ORD-00001243,1243,17,744,PUMA
V-NIKE-01,ORD-00001244,1244,18,751,NIKE
V-PUMA-01,ORD-00001245,1245,19,758,PUMA
V-NIKE-01,ORD-00001246,1246,5,765,NIKE
V-PUMA-01,ORD-00001247,1247,6,772,PUMA
V-NIKE-01,ORD-00001248,1248,7,779,NIKE
V-PUMA-01,ORD-00001249,1249,8,786,PUMA
V-NIKE-01,ORD-00001250,1250,9,793,NIKE
V-PUMA-01,ORD-00001251,1251,10,800,PUMA
V-NIKE-01,ORD-00001252,1252,11,807,NIKE
V-PUMA-01,ORD-00001253,1253,12,814,PUMA
V-NIKE-01,ORD-00001254,1254,13,821,NIKE
V-PUMA-01,ORD-00001255,1255,14,828,PUMA
V-NIKE-01,ORD-00001256,1256,15,835,NIKE
V-PUMA-01,ORD-00001257,1257,16,842,PUMA
V-NIKE-01,ORD-00001258,1258,17,849,NIKE
V-PUMA-01,ORD-00001259,1259,18,856,PUMA
V-NIKE-01,ORD-00001260,1260,19,863,NIKE
V-PUMA-01,ORD-00001261,1261,5,870,PUMA
V-NIKE-01,ORD-00001262,1262,6,877,NIKE
V-PUMA-01,ORD-00001263,1263,7,884,PUMA
V-NIKE-01,ORD-00001264,1264,8,891,NIKE
V-PUMA-01,ORD-00001265,1265,9,898,PUMA
V-NIKE-01,ORD-00001266,1266,10,905,NIKE
V-PUMA-01,ORD-00001267,1267,11,912,PUMA
V-NIKE-01,ORD-00001268,1268,12,919,NIKE
V-PUMA-01,ORD-00001269,1269,13,926,PUMA
V-NIKE-01,ORD-00001270,1270,14,933,NIKE
V-PUMA-01,ORD-00001271,1271,15,940,PUMA
V-NIKE-01,ORD-00001272,1272,16,947,NIKE
V-PUMA-01,ORD-00001273,1273,17,954,PUMA
V-NIKE-01,ORD-00001274,1274,18,961,NIKE
V-PUMA-01,ORD-00001275,1275,19,968,PUMA
V-NIKE-01,ORD-00001276,1276,5,975,NIKE
V-PUMA-01,ORD-00001277,1277,6,982,PUMA
V-NIKE-01,ORD-00001278,1278,7,989,NIKE
V-PUMA-01,ORD-00001279,1279,8,996,PUMA
V-NIKE-01,ORD-00001280,1280,9,1003,NIKE
V-PUMA-01,ORD-00001281,1281,10,1010,PUMA
V-NIKE-01,ORD-00001282,1282,11,1017,NIKE
V-PUMA-01,ORD-00001283,1283,12,1024,PUMA
V-NIKE-01,ORD-00001284,1284,13,1031,NIKE
V-PUMA-01,ORD-00001285,1285,14,1038,PUMA
V-NIKE-01,ORD-00001286,1286,15,1045,NIKE
V-PUMA-01,ORD-00001287,1287,16,1052,PUMA
V-NIKE-01,ORD-00001288,1288,17,1059,NIKE
V-PUMA-01,ORD-00001289,1289,18,1066,PUMA
V-NIKE-01,ORD-00001290,1290,19,1073,NIKE
V-PUMA-01,ORD-00001291,1291,5,1080,PUMA
V-NIKE-01,ORD-00001292,1292,6,1087,NIKE
V-PUMA-01,ORD-00001293,1293,7,1094,PUMA
V-NIKE-01,ORD-00001294,1294,8,1101,NIKE
V-PUMA-01,ORD-00001295,1295,9,1108,PUMA
V-NIKE-01,ORD-00001296,1296,10,1115,NIKE
V-PUMA-01,ORD-00001297,1297,11,1122,PUMA
V-NIKE-01,ORD-00001298,1298,12,1129,NIKE
V-PUMA-01,ORD-00001299,1299,13,1136,PUMA
V-NIKE-01,ORD-00001300,1300,14,1143,NIKE
V-PUMA-01,ORD-00001301,1301,15,1150,PUMA
V-NIKE-01,ORD-00001302,1302,16,1157,NIKE
V-PUMA-01,ORD-00001303,1303,17,1164,PUMA
V-NIKE-01,ORD-00001304,1304,18,1171,NIKE
V-PUMA-01,ORD-00001305,1305,19,1178,PUMA
V-NIKE-01,ORD-00001306,1306,5,1185,NIKE
V-PUMA-01,ORD-00001307,1307,6,1192,PUMA
V-NIKE-01,ORD-00001308,1308,7,1199,NIKE
V-PUMA-01,ORD-00001309,1309,8,1206,PUMA
V-NIKE-01,ORD-00001310,1310,9,1213,NIKE
V-PUMA-01,ORD-00001311,1311,10,1220,PUMA
V-NIKE-01,ORD-00001312,1312,11,1227,NIKE
V-PUMA-01,ORD-00001313,1313,12,1234,PUMA
V-NIKE-01,ORD-00001314,1314,13,1241,NIKE
V-PUMA-01,ORD-00001315,1315,14,1248,PUMA
V-NIKE-01,ORD-00001316,1316,15,1255,NIKE
V-PUMA-01,ORD-00001317,1317,16,1262,PUMA
V-NIKE-01,ORD-00001318,1318,17,1269,NIKE
V-PUMA-01,ORD-00001319,1319,18,1276,PUMA
V-NIKE-01,ORD-00001320,1320,19,1283,NIKE
V-PUMA-01,ORD-00001321,1321,5,1290,PUMA
V-NIKE-01,ORD-00001322,1322,6,1297,NIKE
V-PUMA-01,ORD-00001323,1323,7,1304,PUMA
V-NIKE-01,ORD-00001324,1324,8,1311,NIKE
V-PUMA-01,ORD-00001325,1325,9,1318,PUMA
V-NIKE-01,ORD-00001326,1326,10,1325,NIKE
V-PUMA-01,ORD-00001327,1327,11,1332,PUMA
V-NIKE-01,ORD-00001328,1328,12,1339,NIKE
V-PUMA-01,ORD-00001329,1329,13,1346,PUMA
V-NIKE-01,ORD-00001330,1330,14,1353,NIKE
V-PUMA-01,ORD-00001331,1331,15,1360,PUMA
V-NIKE-01,ORD-00001332,1332,16,1367,NIKE
V-PUMA-01,ORD-00001333,1333,17,1374,PUMA
V-NIKE-01,ORD-00001334,1334,18,1381,NIKE
V-PUMA-01,ORD-00001335,1335,19,1388,PUMA
V-NIKE-01,ORD-00001336,1336,5,1395,NIKE
V-PUMA-01,ORD-00001337,1337,6,1402,PUMA
V-NIKE-01,ORD-00001338,1338,7,1409,NIKE
V-PUMA-01,ORD-00001339,1339,8,1416,PUMA
V-NIKE-01,ORD-00001340,1340,9,1423,NIKE
V-PUMA-01,ORD-00001341,1341,10,1430,PUMA
V-NIKE-01,ORD-00001342,1342,11,1437,NIKE
V-PUMA-01,ORD-00001343,1343,12,1444,PUMA
V-NIKE-01,ORD-00001344,1344,13,1451,NIKE
V-PUMA-01,ORD-00001345,1345,14,1458,PUMA
V-NIKE-01,ORD-00001346,1346,15,1465,NIKE
V-PUMA-01,ORD-00001347,1347,16,1472,PUMA
V-NIKE-01,ORD-00001348,1348,17,1479,NIKE
V-PUMA-01,ORD-00001349,1349,18,1486,PUMA
V-NIKE-01,ORD-00001350,1350,19,1493,NIKE
V-PUMA-01,ORD-00001351,1351,5,1500,PUMA
V-NIKE-01,ORD-00001352,1352,6,1507,NIKE
V-PUMA-01,ORD-00001353,1353,7,1514,PUMA
V-NIKE-01,ORD-00001354,1354,8,1521,NIKE
V-PUMA-01,ORD-00001355,1355,9,1528,PUMA
V-NIKE-01,ORD-00001356,1356,10,1535,NIKE
V-PUMA-01,ORD-00001357,1357,11,1542,PUMA
V-NIKE-01,ORD-00001358,1358,12,1549,NIKE
V-PUMA-01,ORD-00001359,1359,13,1556,PUMA
V-NIKE-01,ORD-00001360,1360,14,1563,NIKE
V-PUMA-01,ORD-00001361,1361,15,1570,PUMA
V-NIKE-01,ORD-00001362,1362,16,1577,NIKE
V-PUMA-01,ORD-00001363,1363,17,1584,PUMA
V-NIKE-01,ORD-00001364,1364,18,1591,NIKE
V-PUMA-01,ORD-00001365,1365,19,1598,PUMA
V-NIKE-01,ORD-00001366,1366,5,1605,NIKE
V-PUMA-01,ORD-00001367,1367,6,1612,PUMA
V-NIKE-01,ORD-00001368,1368,7,1619,NIKE
V-PUMA-01,ORD-00001369,1369,8,1626,PUMA
V-NIKE-01,ORD-00001370,1370,9,1633,NIKE
V-PUMA-01,ORD-00001371,1371,10,1640,PUMA
V-NIKE-01,ORD-00001372,1372,11,1647,NIKE
V-PUMA-01,ORD-00001373,1373,12,1654,PUMA
V-NIKE-01,ORD-00001374,1374,13,1661,NIKE
V-PUMA-01,ORD-00001375,1375,14,1668,PUMA
V-NIKE-01,ORD-00001376,1376,15,1675,NIKE
V-PUMA-01,ORD-00001377,1377,16,1682,PUMA
V-NIKE-01,ORD-00001378,1378,17,1689,NIKE
V-PUMA-01,ORD-00001379,1379,18,1696,PUMA
V-NIKE-01,ORD-00001380,1380,19,1703,NIKE
V-PUMA-01,ORD-00001381,1381,5,1710,PUMA
V-NIKE-01,ORD-00001382,1382,6,1717,NIKE
V-PUMA-01,ORD-00001383,1383,7,1724,PUMA
V-NIKE-01,ORD-00001384,1384,8,1731,NIKE
V-PUMA-01,ORD-00001385,1385,9,1738,PUMA
V-NIKE-01,ORD-00001386,1386,10,1745,NIKE
V-PUMA-01,ORD-00001387,1387,11,1752,PUMA
V-NIKE-01,ORD-00001388,1388,12,1759,NIKE
V-PUMA-01,ORD-00001389,1389,13,1766,PUMA
V-NIKE-01,ORD-00001390,1390,14,1773,NIKE
V-PUMA-01,ORD-00001391,1391,15,1780,PUMA
V-NIKE-01,ORD-00001392,1392,16,1787,NIKE
V-PUMA-01,ORD-00001393,1393,17,1794,PUMA
V-NIKE-01,ORD-00001394,1394,18,1801,NIKE
V-PUMA-01,ORD-00001395,1395,19,1808,PUMA
V-NIKE-01,ORD-00001396,1396,5,1815,NIKE
V-PUMA-01,ORD-00001397,1397,6,1822,PUMA
V-NIKE-01,ORD-00001398,1398,7,1829,NIKE
V-PUMA-01,ORD-00001399,1399,8,1836,PUMA
V-NIKE-01,ORD-00001400,1400,9,1843,NIKE
V-PUMA-01,ORD-00001401,1401,10,1850,PUMA
V-NIKE-01,ORD-00001402,1402,11,1857,NIKE
V-PUMA-01,ORD-00001403,1403,12,1864,PUMA
V-NIKE-01,ORD-00001404,1404,13,1871,NIKE
V-PUMA-01,ORD-00001405,1405,14,1878,PUMA
V-NIKE-01,ORD-00001406,1406,15,1885,NIKE
V-PUMA-01,ORD-00001407,1407,16,1892,PUMA
V-NIKE-01,ORD-00001408,1408,17,1899,NIKE
V-PUMA-01,ORD-00001409,1409,18,1906,PUMA
V-NIKE-01,ORD-00001410,1410,19,1913,NIKE
V-PUMA-01,ORD-00001411,1411,5,1920,PUMA
V-NIKE-01,ORD-00001412,1412,6,1927,NIKE
V-PUMA-01,ORD-00001413,1413,7,1934,PUMA
V-NIKE-01,ORD-00001414,1414,8,1941,NIKE
V-PUMA-01,ORD-00001415,1415,9,1948,PUMA
V-NIKE-01,ORD-00001416,1416,10,1955,NIKE
V-PUMA-01,ORD-00001417,1417,11,1962,PUMA
V-NIKE-01,ORD-00001418,1418,12,1969,NIKE
V-PUMA-01,ORD-00001419,1419,13,1976,PUMA
V-NIKE-01,ORD-00001420,1420,14,1983,NIKE
V-PUMA-01,ORD-00001421,1421,15,1990,PUMA
V-NIKE-01,ORD-00001422,1422,16,1997,NIKE
V-PUMA-01,ORD-00001423,1423,17,2004,PUMA
V-NIKE-01,ORD-00001424,1424,18,2011,NIKE
V-PUMA-01,ORD-00001425,1425,19,2018,PUMA
V-NIKE-01,ORD-00001426,1426,5,2025,NIKE
V-PUMA-01,ORD-00001427,1427,6,2032,PUMA
V-NIKE-01,ORD-00001428,1428,7,2039,NIKE
V-PUMA-01,ORD-00001429,1429,8,2046,PUMA
V-NIKE-01,ORD-00001430,1430,9,53,NIKE
V-PUMA-01,ORD-00001431,1431,10,60,PUMA
V-NIKE-01,ORD-00001432,1432,11,67,NIKE
V-PUMA-01,ORD-00001433,1433,12,74,PUMA
V-NIKE-01,ORD-00001434,1434,13,81,NIKE
V-PUMA-01,ORD-00001435,1435,14,88,PUMA
V-NIKE-01,ORD-00001436,1436,15,95,NIKE
V-PUMA-01,ORD-00001437,1437,16,102,PUMA
V-NIKE-01,ORD-00001438,1438,17,109,NIKE
V-PUMA-01,ORD-00001439,1439,18,116,PUMA
V-NIKE-01,ORD-00001440,1440,19,123,NIKE
V-PUMA-01,ORD-00001441,1441,5,130,PUMA
V-NIKE-01,ORD-00001442,1442,6,137,NIKE
V-PUMA-01,ORD-00001443,1443,7,144,PUMA
V-NIKE-01,ORD-00001444,1444,8,151,NIKE
V-PUMA-01,ORD-00001445,1445,9,158,PUMA
V-NIKE-01,ORD-00001446,1446,10,165,NIKE
V-PUMA-01,ORD-00001447,1447,11,172,PUMA
V-NIKE-01,ORD-00001448,1448,12,179,NIKE
V-PUMA-01,ORD-00001449,1449,13,186,PUMA
V-NIKE-01,ORD-00001450,1450,14,193,NIKE
V-PUMA-01,ORD-00001451,1451,15,200,PUMA
